,2,180,367,527,679,858,1028,1209,1376,1533,1694,1877,2027,2181,2351,2507,2703,2882,3046,3221,3401,3577,3750,3923,4073,4228,4391,4573,4747,4920,5092,5261,5429,5576,5722,5905,6060,6246,6422,6597
american_bulldog,0.45546832701678397,0.9744798890429959,0.9752242631354122,0.9749380737286901,0.9761585456712859,0.9771892222902633,0.9779943414020749,0.9788060184436176,0.9788826072497506,0.9776336008195322,0.9777036516853933,0.9784146562670053,0.9779973895207906,0.9771549241697063,0.9763842032149236,0.9766536964980544,0.9771708982291445,0.975377107364685,0.975828729281768,0.9750539697769249,0.97568312860366,0.976658798846053,0.9774725274725274,0.9775021632535333,0.9776906843533313,0.9772296015180265,0.9756585528509503,0.9751508697195598,0.9735149451381007,0.9728744939271255,0.9734551784160139,0.9718177548144669,0.9719530851606323,0.9718853362734289,0.9724220623501199,0.9723905723905724,0.9721804511278196,0.972027972027972,0.9710743801652892,0.9672131147540983
wheaten_terrier,0.9729290741743367,0.988488210818308,0.9911718638758366,0.9918403030744573,0.990016390999851,0.9914268218003675,0.9908833700094309,0.9915871218249475,0.9906883937479215,0.9906095270616356,0.9910463483146067,0.9903863595138763,0.990863322767108,0.9915530812056057,0.991863464973209,0.9924226909686668,0.9912524002560273,0.9911268855368234,0.9903314917127072,0.990405372991125,0.9917272499373276,0.991607658012064,0.9920329670329671,0.992789154888953,0.9936689779921616,0.9930423782416192,0.9929976658886296,0.9939652112176074,0.993946273174423,0.9935222672064777,0.9934725848563969,0.9929544387036168,0.9943906170321265,0.9939360529217199,0.9946043165467626,0.9946127946127946,0.9939849624060151,0.9938811188811189,0.9958677685950413,0.9949558638083228
english_setter,0.9729290741743367,0.9732316227461858,0.9726612558735583,0.9877604546116858,0.9867381910296528,0.986068585425597,0.9845960389814524,0.985762821549911,0.9865314266711007,0.9871948096295031,0.9873595505617978,0.9865771812080537,0.9867611411523401,0.9865617200998272,0.9865052589799563,0.9868933032971534,0.9865585662470664,0.9864685004436557,0.9866482504604052,0.9877668505636843,0.9879669089997493,0.987673747705219,0.9873626373626374,0.9870204788001153,0.9858305697919807,0.9860847564832385,0.9853284428142715,0.984735534256301,0.9863791146424518,0.9866396761133603,0.9878154917319408,0.9873179896665101,0.9872514023457419,0.9867695700110254,0.9856115107913669,0.9858585858585859,0.9887218045112782,0.9868881118881119,0.9896694214876033,0.9924337957124842
Egyptian_Mau,0.9729290741743367,0.9837725381414701,0.9876121315677061,0.9863033658749818,0.9870362092087618,0.9862216778934476,0.9869537881169443,0.986733538262417,0.9863651479880279,0.9868533378862899,0.9870084269662921,0.9862144023217849,0.9862017527503263,0.9854098675369553,0.9853145465370113,0.9856645504812616,0.9852784296991679,0.9853593611357586,0.9854972375690608,0.9856080594866875,0.9867134620205565,0.98688696564385,0.9868131868131869,0.9870204788001153,0.9867350015073862,0.9864010120177104,0.9853284428142715,0.9850905218317358,0.9848656829360575,0.9870445344129555,0.9865100087032201,0.986378581493659,0.9867414584395716,0.9895259095920618,0.9892086330935251,0.98989898989899,0.9902255639097745,0.9895104895104895,0.9896694214876033,0.9886506935687264
Maine_Coon,0.5981321061180292,0.9730929264909848,0.9789263847358679,0.9777065423284278,0.9788407092832663,0.9768830373545622,0.977365608299277,0.9765410127811034,0.9762221483205853,0.9762677138466792,0.976123595505618,0.9762379829493923,0.9757598359127354,0.9750431944711077,0.9751934907719786,0.9752201515461806,0.9735438446767655,0.9749334516415262,0.9749079189686924,0.9752938354521468,0.9751817498119829,0.975347495410438,0.9769230769230769,0.9763484280357658,0.9755803436840519,0.9756483238456674,0.9749916638879627,0.9744408945686901,0.9746500189178964,0.9732793522267207,0.9760661444734552,0.973696571160169,0.972972972972973,0.9718853362734289,0.9718225419664268,0.9744107744107744,0.9729323308270676,0.9737762237762237,0.9741735537190083,0.9735182849936949
Bengal,0.9729290741743367,0.9730929264909848,0.9726612558735583,0.9721696051289523,0.9761585456712859,0.9767299448867116,0.9764225086450802,0.9760556544248503,0.9747256401729298,0.9749018268738262,0.9727879213483146,0.9727915835298385,0.9738952079060228,0.9731234401996545,0.974598134550506,0.972148269506451,0.9720503520375506,0.9733806566104702,0.9749079189686924,0.9736147757255936,0.9766858861870142,0.977445580907422,0.978021978021978,0.978367464666859,0.9785951160687368,0.9791271347248577,0.9786595531843948,0.9772807951721689,0.9772985244040863,0.977327935222672,0.9769364664926022,0.9783936120244247,0.9775624681285059,0.9785005512679162,0.9778177458033573,0.9777777777777777,0.9781954887218045,0.9807692307692307,0.9803719008264463,0.9823455233291298
shiba_inu,0.9729290741743367,0.9798890429958391,0.9810622241207462,0.9782893778231094,0.9773506183877216,0.9781077770973668,0.9800377239861678,0.9744377932373403,0.9803791153974061,0.9834386204541574,0.9866573033707865,0.9885724650825322,0.9869476039530114,0.9882894989441352,0.9904743004564398,0.990989146016793,0.9906123319820781,0.9911268855368234,0.9940147329650092,0.9925641640681219,0.9922286287290047,0.99213217938631,0.9920329670329671,0.9919238534756274,0.9921615917998191,0.9917773561037319,0.9916638879626543,0.9914802981895634,0.9920544835414302,0.9927125506072875,0.9934725848563969,0.9934241427900423,0.9933707292197859,0.9933847850055126,0.9928057553956835,0.9925925925925926,0.9917293233082707,0.9921328671328671,0.9917355371900827,0.9911727616645649
Sphynx,0.9729290741743367,0.9776699029126213,0.9837676206749253,0.9855748215066298,0.9849500819549992,0.984996938150643,0.9858535051870481,0.986409966024915,0.9863651479880279,0.9858289226566501,0.9850772471910112,0.9860330128786504,0.9862017527503263,0.9861777692455366,0.9863068069061321,0.9858693426172435,0.9861318540644335,0.9864685004436557,0.9861878453038674,0.9860877908371312,0.9862120832288794,0.985837922895358,0.9868131868131869,0.9864436111912316,0.9873379559843232,0.987033523086654,0.9873291097032344,0.9875754348597799,0.987892546348846,0.9890688259109311,0.9891209747606614,0.9901362141850634,0.9908210096889342,0.9911797133406836,0.9910071942446043,0.98989898989899,0.9894736842105263,0.9886363636363636,0.9927685950413223,0.9936948297604036
saint_bernard,0.9729290741743367,0.9808599167822469,0.9876121315677061,0.9908203409587644,0.9886753091938608,0.9912737293325169,0.9904118201823326,0.9909399773499433,0.9903558363817758,0.9887314324739628,0.988061797752809,0.9896608017413386,0.9893716203617379,0.9892493760798617,0.9896804921611431,0.9916035224247389,0.9908256880733946,0.9922360248447205,0.9919429097605893,0.9916047013672343,0.9917272499373276,0.99213217938631,0.9917582417582418,0.9916354196711855,0.9912571600844137,0.9920936116382036,0.9923307769256419,0.9921902733404331,0.9920544835414302,0.9914979757085021,0.9908616187989556,0.9920150305307656,0.9908210096889342,0.9900771775082691,0.9910071942446043,0.9905723905723905,0.9909774436090225,0.9912587412587412,0.9917355371900827,0.9911727616645649
chihuahua,0.9729290741743367,0.9737864077669903,0.9809198348284209,0.9836806061489145,0.9833109819699002,0.9836191059399878,0.9839673058786546,0.9843067464811519,0.9845360824742269,0.9832678845825508,0.984375,0.984037729004172,0.9830318851389148,0.9836820886926474,0.9843222861678904,0.9840262133934057,0.9825048005120546,0.9833629103815439,0.983195211786372,0.9829695370592468,0.9839558786663324,0.9847888801468659,0.9837912087912087,0.9832708393423709,0.9837202291227012,0.9838709677419355,0.9839946648882961,0.9840255591054313,0.9848656829360575,0.9858299595141701,0.9856396866840731,0.9840300610615312,0.9836817950025497,0.9829106945975744,0.9862110311750599,0.9845117845117846,0.9857142857142858,0.9868881118881119,0.9855371900826446,0.9861286254728878
samoyed,0.9729290741743367,0.9723994452149792,0.9719493094119322,0.9715867696342707,0.97362539114886,0.9745866503368035,0.9882112543225401,0.9906164051124413,0.9925174592617226,0.991804678162882,0.992626404494382,0.9925630328314892,0.9925414879731493,0.991745056632751,0.9910696566779122,0.990989146016793,0.9908256880733946,0.9909050576752441,0.9917127071823204,0.9925641640681219,0.9924793181248434,0.992394440073433,0.9920329670329671,0.9916354196711855,0.9909556828459452,0.99146110056926,0.991997332444148,0.9925452609158679,0.9931895573212258,0.9947368421052631,0.9947780678851175,0.994833255049319,0.9943906170321265,0.9933847850055126,0.9928057553956835,0.9946127946127946,0.9954887218045113,0.9965034965034965,0.9979338842975206,0.9974779319041615
Ragdoll,0.9729290741743367,0.9732316227461858,0.9749394845507617,0.9739181116129972,0.9749664729548503,0.9741273729332517,0.9724929267525936,0.9737906487623362,0.9722314599268373,0.971316373570087,0.9720856741573034,0.9746054779611827,0.9735222823046802,0.9736993664810905,0.9740027783290336,0.9746057751382347,0.9731171324941327,0.9740461401952085,0.9730662983425414,0.97313504437515,0.9749310604161444,0.973249409913454,0.9728021978021978,0.9728872223824633,0.9740729574917094,0.9737507906388362,0.974324774924975,0.9733759318423855,0.9750283768444948,0.9748987854251012,0.9765013054830287,0.9755753875058712,0.974502804691484,0.9735391400220507,0.9730215827338129,0.9717171717171718,0.9721804511278196,0.972027972027972,0.96900826446281,0.9709962168978562
beagle,0.9729290741743367,0.974757281553398,0.9747970952584366,0.9759580358443829,0.9783936820146029,0.9781077770973668,0.9776799748506759,0.9794531629186216,0.9798802793481876,0.9786580160491719,0.9784058988764045,0.9784146562670053,0.9787432407234756,0.9788827030140143,0.980353244691407,0.981159123489658,0.9807979517815234,0.980700976042591,0.981353591160221,0.9805708803070281,0.9791927801453999,0.979281405717283,0.978021978021978,0.9769252956446496,0.9767862526379258,0.9769133459835547,0.9769923307769256,0.9769258075967341,0.9761634506242906,0.977327935222672,0.9769364664926022,0.9751056834194457,0.9770525242223356,0.9757442116868799,0.9760191846522782,0.9750841750841751,0.9774436090225563,0.9763986013986014,0.9741735537190083,0.978562421185372
scottish_terrier,0.9730644288034651,0.9883495145631068,0.9933077032607148,0.9944630628005245,0.9946356727760394,0.9938763012859767,0.9937126689720214,0.9933667691312086,0.9933488526770868,0.9926583575209151,0.9929775280898876,0.9929258117177581,0.9932873391758344,0.9932808600499136,0.9934510815638024,0.9924226909686668,0.9938126733518242,0.9937888198757764,0.9933241252302025,0.9935236267690094,0.9937327651040361,0.993443482821925,0.9925824175824176,0.9930775886933949,0.9930660235152245,0.9930423782416192,0.9926642214071357,0.9925452609158679,0.9928111993946274,0.9923076923076923,0.9921671018276762,0.9924847346171912,0.9913309535951046,0.9911797133406836,0.9910071942446043,0.98989898989899,0.9902255639097745,0.9895104895104895,0.9896694214876033,0.987389659520807
miniature_pinscher,0.9729290741743367,0.9840499306518724,0.9878969101523566,0.990674632085094,0.989718372820742,0.9895897121861604,0.9886828041496385,0.9886749716874292,0.9893581642833389,0.9895851118319959,0.9894662921348315,0.9891166334119355,0.9895580831624091,0.9890574006527164,0.9890851359396706,0.9891460167929551,0.988478771068914,0.9893522626441881,0.9894106813996317,0.9875269848884625,0.9882175983955879,0.9884605297665879,0.9876373626373627,0.9873089126045572,0.9888453421766656,0.9889310562934851,0.9876625541847283,0.9897053603123891,0.9894059780552402,0.988663967611336,0.9882506527415144,0.9887271019257867,0.9892911779704232,0.9884233737596472,0.9898081534772182,0.98989898989899,0.9894736842105263,0.9886363636363636,0.9886363636363636,0.9899117276166457
pug,0.9729290741743367,0.9900138696255201,0.9908870852911861,0.989946087716742,0.9907614364476233,0.9906613594611146,0.9907261867337316,0.9889985439249313,0.989191885600266,0.9892436400887826,0.9898174157303371,0.9903863595138763,0.9901174715644229,0.9907851794970244,0.9910696566779122,0.9922178988326849,0.9921058246212929,0.9922360248447205,0.9921731123388582,0.9930438954185656,0.993231386312359,0.993181222134802,0.9931318681318682,0.9933660224978368,0.9930660235152245,0.9927261227071473,0.9923307769256419,0.9907703230386936,0.9916761256148316,0.9906882591093117,0.9899912967798086,0.9896665100986378,0.9887812340642529,0.9895259095920618,0.9892086330935251,0.9878787878787879,0.987218045112782,0.986013986013986,0.9865702479338843,0.9848675914249685
pomeranian,0.9729290741743367,0.9725381414701803,0.9859034600598034,0.9858662392539705,0.983907018328118,0.9808634415186773,0.9838101226029551,0.9859246076686621,0.9852011972065181,0.9851459791702236,0.9850772471910112,0.9862144023217849,0.9875069923550251,0.9882894989441352,0.9888866838658464,0.9883268482490273,0.9886921271602305,0.9891304347826086,0.9894106813996317,0.990405372991125,0.9907244923539734,0.990296354576449,0.9901098901098901,0.9899048168445341,0.9897497738920712,0.9895635673624289,0.9889963321107036,0.9889953851615193,0.9890276201286416,0.9882591093117409,0.9895561357702349,0.9891968060122123,0.9877613462519123,0.9878721058434399,0.9862110311750599,0.9865319865319865,0.9849624060150376,0.9833916083916084,0.9834710743801653,0.9798234552332913
Siamese,0.9729290741743367,0.9733703190013869,0.9819165598746974,0.9812035552965176,0.9834599910594546,0.9823943661971831,0.9814523734674631,0.9822035269373888,0.98237445959428,0.9820727334813044,0.9819171348314607,0.9831307817884999,0.9832183479395861,0.9825302361297754,0.9829331216511212,0.9821830841695679,0.9818647322381054,0.9822537710736469,0.981353591160221,0.9808107459822499,0.9806969165204312,0.980068187778652,0.9796703296703296,0.9812518027112778,0.9810069339764848,0.9826059456040481,0.9829943314438147,0.982250621228257,0.9837306091562619,0.9825910931174089,0.9821583986074848,0.9826209488022546,0.9821519632840388,0.9823594266813671,0.9814148681055156,0.9824915824915825,0.9827067669172932,0.9807692307692307,0.9824380165289256,0.9836065573770492
american_pit_bull_terrier,0.9729290741743367,0.9711511789181692,0.9719493094119322,0.9726067317499636,0.9722843093428699,0.9732088181261482,0.9732788431310908,0.9744377932373403,0.9737279680744928,0.9752432986170394,0.9752457865168539,0.9762379829493923,0.9763192243147492,0.9771549241697063,0.9775749156578686,0.9772680729060004,0.9778109665030936,0.9775953859804791,0.9772099447513812,0.9774526265291437,0.9779393331662071,0.977183320220299,0.978021978021978,0.9780790308624171,0.9791980705456738,0.9797596457938014,0.9789929976658887,0.9787007454739084,0.9803253878168747,0.9809716599190283,0.9804177545691906,0.9798027242837013,0.9796022437531872,0.9785005512679162,0.9772182254196643,0.9777777777777777,0.981203007518797,0.9798951048951049,0.9793388429752066,0.9810844892812106
basset_hound,0.9729290741743367,0.9844660194174757,0.9839100099672504,0.9864490747486522,0.9868872001192073,0.9874464176362523,0.9874253379440427,0.9877042549749232,0.9871965414033921,0.9878777531159296,0.9877106741573034,0.9876655178668602,0.9873205295543539,0.9869456709541179,0.9867037110537805,0.9870980954331353,0.9865585662470664,0.9866903283052352,0.9861878453038674,0.9863276565123531,0.9859613938330408,0.986100183582481,0.9857142857142858,0.985578309777906,0.9852276153150437,0.9851359898798229,0.98432810936979,0.9843805466808662,0.9841089670828603,0.9846153846153847,0.9843342036553525,0.9835603569751057,0.9821519632840388,0.9807056229327453,0.9802158273381295,0.9791245791245792,0.9781954887218045,0.9772727272727273,0.9783057851239669,0.9810844892812106
boxer,0.9729290741743367,0.9829403606102636,0.9826285063363235,0.9807664286755063,0.9812248547161377,0.9817819963257808,0.9842816724300535,0.984144960362401,0.984369803791154,0.9842922998121906,0.9836727528089888,0.9842191184473064,0.9834048107402573,0.9844499904012286,0.9835284778725938,0.9838214212574237,0.9839982931512695,0.9835847382431233,0.9834254143646409,0.9836891340849124,0.9829531210829782,0.983739837398374,0.9826923076923076,0.982982405537929,0.9834187518842328,0.9832384566729918,0.9836612204068023,0.9833155839545616,0.9822171774498676,0.9825910931174089,0.9825935596170583,0.9816815406294035,0.9801121876593575,0.9807056229327453,0.9802158273381295,0.9804713804713805,0.981203007518797,0.9798951048951049,0.981404958677686,0.9798234552332913
great_pyrenees,0.9729290741743367,0.9865464632454923,0.9907446959988608,0.991403176453446,0.9922515273431679,0.9923453766074709,0.9926123860421251,0.9914253357061964,0.992184901895577,0.9921461499060953,0.992626404494382,0.9927444222746237,0.9927279507738206,0.9921290074870417,0.9922603691208574,0.9922178988326849,0.9925325368039257,0.9929015084294588,0.9924033149171271,0.9923242983928999,0.9927300075206819,0.992394440073433,0.9923076923076923,0.9919238534756274,0.9912571600844137,0.9917773561037319,0.9909969989996665,0.9904153354632588,0.9912977676882331,0.9910931174089069,0.9904264577893821,0.9906059182714889,0.9913309535951046,0.9911797133406836,0.9904076738609112,0.9925925925925926,0.9917293233082707,0.9912587412587412,0.9917355371900827,0.9911727616645649
german_shorthaired,0.9729290741743367,0.980998613037448,0.9870425743984053,0.9902375054640827,0.9929965727909402,0.9928046540110227,0.9922980194907262,0.9923960524187024,0.9928500166278683,0.9926583575209151,0.9929775280898876,0.9934699800471612,0.9934738019765057,0.9932808600499136,0.993054177416154,0.9930370673766128,0.9927458928952422,0.9933451641526175,0.9924033149171271,0.9923242983928999,0.993231386312359,0.993181222134802,0.9925824175824176,0.992789154888953,0.9939704552306301,0.9943074003795066,0.9936645548516172,0.9939652112176074,0.9950813469542187,0.9959514170040485,0.9956483899042646,0.9953029591357445,0.9954105048444671,0.9950385887541345,0.9940047961630696,0.9932659932659933,0.9932330827067669,0.9938811188811189,0.9927685950413223,0.9924337957124842
yorkshire_terrier,0.9729290741743367,0.9765603328710125,0.9803502776591201,0.991403176453446,0.9925495455222768,0.9932639314145744,0.992926752593524,0.9932049830124575,0.9913535084802129,0.9907802629332423,0.9899929775280899,0.9902049700707419,0.9889986947603953,0.9900172777884431,0.9876959714229013,0.9875076797050993,0.9869852784296992,0.9862466725820763,0.9871086556169429,0.9899256416406812,0.9924793181248434,0.991083136637818,0.9906593406593407,0.9910585520623018,0.9903527283690081,0.9939911448450348,0.9946648882960987,0.9946751863684771,0.9943246311010215,0.9935222672064777,0.9934725848563969,0.9938938468764679,0.9943906170321265,0.9950385887541345,0.9958033573141487,0.9952861952861953,0.9954887218045113,0.9947552447552448,0.993801652892562,0.9949558638083228
Birman,0.9729290741743367,0.9732316227461858,0.9812046134130713,0.9817863907911992,0.9803308001788109,0.9799448867115738,0.97940899088337,0.9797767351561236,0.979381443298969,0.9807068465084514,0.9794592696629213,0.9787774351532741,0.9783703151221331,0.9783067767325783,0.980353244691407,0.9801351628097481,0.981651376146789,0.9811446317657497,0.9815837937384899,0.9815303430079155,0.9824517422913011,0.982166273275636,0.9818681318681318,0.9809633689068359,0.9798010250226108,0.9800759013282733,0.9806602200733577,0.9794107206247782,0.9795686719636776,0.9777327935222672,0.9773716275021758,0.9760450915922968,0.9765425803161653,0.976295479603087,0.9760191846522782,0.9757575757575757,0.9744360902255639,0.9737762237762237,0.9772727272727273,0.9773013871374527
havanese,0.9729290741743367,0.9726768377253814,0.9723764772889079,0.9721696051289523,0.9722843093428699,0.9727495407225965,0.9768940584721786,0.9763792266623523,0.976554705686731,0.9841215639405839,0.9845505617977528,0.9834935606747687,0.9830318851389148,0.9798425801497408,0.9823377654296488,0.980954331353676,0.9782376786857265,0.976929902395741,0.977670349907919,0.9776924922043656,0.9761845073953371,0.978494623655914,0.9802197802197802,0.9838477069512547,0.9840217063611697,0.9845034788108792,0.9829943314438147,0.982250621228257,0.9833522512296633,0.9817813765182186,0.9825935596170583,0.9798027242837013,0.9816420193778684,0.9812568908489526,0.9808153477218226,0.9824915824915825,0.9819548872180451,0.9825174825174825,0.981404958677686,0.9798234552332913
British_Shorthair,0.9729290741743367,0.9728155339805825,0.9720916987042575,0.9714410607606003,0.9712412457159887,0.9715248009797918,0.9710782772712984,0.970716712506067,0.9704023944130362,0.9708041659552672,0.9705056179775281,0.9717032468710322,0.976878612716763,0.9773468995968516,0.9773764635840445,0.9766536964980544,0.9752506934072968,0.9764862466725821,0.975828729281768,0.9736147757255936,0.972925545249436,0.977183320220299,0.9763736263736263,0.9757715604268821,0.9764847753994573,0.9769133459835547,0.9783261087029009,0.9790557330493432,0.978433598183882,0.9781376518218623,0.9795474325500435,0.9793330201972757,0.9806221315655278,0.9796030871003307,0.9790167865707434,0.9777777777777777,0.9789473684210527,0.9790209790209791,0.9803719008264463,0.9810844892812106
japanese_chin,0.9729290741743367,0.9926490984743412,0.9910294745835113,0.9903832143377531,0.9918045000745045,0.9923453766074709,0.9922980194907262,0.9919106940624495,0.9916860658463585,0.991804678162882,0.991748595505618,0.9916560856158172,0.9919820995711356,0.992320982914187,0.9920619170470332,0.9916035224247389,0.9914657563473437,0.9917923691215617,0.9919429097605893,0.9928040297433437,0.9924793181248434,0.992394440073433,0.9928571428571429,0.9933660224978368,0.9933675007536931,0.9927261227071473,0.9933311103701233,0.9939652112176074,0.993946273174423,0.994331983805668,0.9943429068755439,0.994833255049319,0.9943906170321265,0.9944873208379272,0.9940047961630696,0.9939393939393939,0.9939849624060151,0.9965034965034965,0.9958677685950413,0.9949558638083228
newfoundland,0.9729290741743367,0.9812760055478502,0.9843371778442261,0.9908203409587644,0.9916554909849501,0.9929577464788732,0.9924552027664256,0.9922342662999515,0.9928500166278683,0.9938535086221615,0.9935042134831461,0.99383275893343,0.9934738019765057,0.9938567863313496,0.9936495336376265,0.9936514437845587,0.9929592489865585,0.9924578527062999,0.9924033149171271,0.9923242983928999,0.9917272499373276,0.991869918699187,0.990934065934066,0.9907701182578598,0.9912571600844137,0.99146110056926,0.9916638879626543,0.9900603478878239,0.9905410518350359,0.9902834008097166,0.9908616187989556,0.9910756223579145,0.9908210096889342,0.9900771775082691,0.9910071942446043,0.9919191919191919,0.9902255639097745,0.9921328671328671,0.9917355371900827,0.9886506935687264
Persian,0.9729290741743367,0.9850208044382802,0.9873273529830556,0.9865947836223226,0.9868872001192073,0.9872933251684017,0.9867966048412449,0.986086393787413,0.9870302627203192,0.9885606966023561,0.9892907303370787,0.9892980228550698,0.988812231959724,0.9894413515070071,0.9884897797181981,0.9889412246569732,0.9886921271602305,0.988243123336291,0.9880294659300184,0.9880067162389062,0.9882175983955879,0.987936008392342,0.987912087912088,0.987885780213441,0.9882423876997287,0.9889310562934851,0.9886628876292097,0.9886403975860845,0.9882709042754446,0.9878542510121457,0.9886858137510879,0.9891968060122123,0.9892911779704232,0.9906284454244763,0.9910071942446043,0.9905723905723905,0.9894736842105263,0.9886363636363636,0.987603305785124,0.9886506935687264
keeshond,0.9729290741743367,0.9722607489597781,0.9860458493521287,0.9845548593909369,0.9859931455818804,0.9888242498469075,0.9933983024206224,0.9938521274874615,0.9941802460924509,0.9921461499060953,0.9929775280898876,0.9923816433883548,0.991609173969793,0.9930888846227682,0.9940464377852749,0.9936514437845587,0.9950928098997226,0.9951197870452528,0.9949355432780848,0.9944830894698968,0.9944848332915518,0.994492525570417,0.9947802197802198,0.9945197577156043,0.9942719324690986,0.9943074003795066,0.9943314438146049,0.9950301739439119,0.9950813469542187,0.9959514170040485,0.9960835509138382,0.9953029591357445,0.9943906170321265,0.9939360529217199,0.9946043165467626,0.9939393939393939,0.9962406015037594,0.9956293706293706,0.996900826446281,0.9962168978562421
Russian_Blue,0.9729290741743367,0.9730929264909848,0.9755090417200627,0.9758123269707125,0.9725823275219788,0.9762706674831598,0.9751650424394844,0.9778353017311114,0.9773860991020951,0.9769506573331057,0.976123595505618,0.9773263196081988,0.9772515383181055,0.976387022461125,0.977971819805517,0.9778824493139463,0.9778109665030936,0.9775953859804791,0.9785911602209945,0.9784120892300312,0.9789420907495613,0.97901914503016,0.9791208791208791,0.9792327660801846,0.9810069339764848,0.9803921568627451,0.9786595531843948,0.979765708200213,0.9791903140370791,0.9781376518218623,0.9778067885117493,0.9774542038515736,0.9770525242223356,0.976295479603087,0.9760191846522782,0.9791245791245792,0.9781954887218045,0.9807692307692307,0.9762396694214877,0.9823455233291298
english_cocker_spaniel,0.9729290741743367,0.9753120665742026,0.9780720489819166,0.978143668949439,0.977797645656385,0.9794856093080221,0.9801949072618673,0.9804238796311276,0.9798802793481876,0.9808775823800581,0.9799859550561798,0.980047161255215,0.9804214059295171,0.9804185064311768,0.980353244691407,0.9803399549457301,0.9799445274162577,0.980700976042591,0.9811233885819521,0.9796114176061406,0.9799448483329155,0.980854969840021,0.9818681318681318,0.9815402365157196,0.9804039794995478,0.9813409234661606,0.9819939979993331,0.9843805466808662,0.9841089670828603,0.9838056680161943,0.9834638816362054,0.9835603569751057,0.9847016828148903,0.984013230429989,0.9844124700239808,0.9851851851851852,0.9842105263157894,0.9833916083916084,0.984504132231405,0.9836065573770492
staffordshire_bull_terrier,0.9741472658364916,0.9737864077669903,0.9733732023351844,0.9730438583709748,0.9728803457010877,0.9725964482547459,0.9740647595095882,0.9757320821873483,0.9763884270036581,0.9786580160491719,0.9782303370786517,0.9780518773807364,0.9779973895207906,0.9773468995968516,0.9781702718793411,0.9778824493139463,0.9786643908683593,0.9798136645962733,0.9802025782688766,0.9803310146318062,0.9809476059162697,0.980068187778652,0.9807692307692307,0.9812518027112778,0.9813084112149533,0.9803921568627451,0.9799933311103701,0.9801206957756479,0.9803253878168747,0.979757085020243,0.9786771105308965,0.9779239079379991,0.9765425803161653,0.9773980154355016,0.9760191846522782,0.9757575757575757,0.9744360902255639,0.9798951048951049,0.9803719008264463,0.9798234552332913
Abyssinian,0.9729290741743367,0.9728155339805825,0.9740851487968105,0.9788722133177911,0.9786917001937118,0.9810165339865279,0.9792518076076705,0.9822035269373888,0.9835384103757898,0.9808775823800581,0.9836727528089888,0.9825866134590967,0.9811672571322021,0.9829141869840661,0.983726929946418,0.9832070448494777,0.9822914444207382,0.9815882874889086,0.9806629834254144,0.9812904773326937,0.9816996741037854,0.98164175190139,0.9818681318681318,0.9824055379290453,0.9840217063611697,0.9835547122074636,0.9833277759253084,0.9826056088036919,0.9825955353764662,0.9821862348178138,0.9834638816362054,0.9835603569751057,0.9852116267210607,0.9862183020948181,0.9856115107913669,0.9851851851851852,0.9842105263157894,0.9816433566433567,0.9803719008264463,0.9798234552332913
Bombay,0.9729290741743367,0.9768377253814147,0.9794959419051688,0.982806352906892,0.9873342273878707,0.9866809552969994,0.9897830870795348,0.9888367578061802,0.9893581642833389,0.9892436400887826,0.9894662921348315,0.9889352439688011,0.9886257691590528,0.9894413515070071,0.9878944234967255,0.9885316403850092,0.9886921271602305,0.9889086069210293,0.9887200736648251,0.9887263132645718,0.9882175983955879,0.9884605297665879,0.9884615384615385,0.9890395154312085,0.9888453421766656,0.9886148007590133,0.9889963321107036,0.9886403975860845,0.9882709042754446,0.9898785425101214,0.9895561357702349,0.9901362141850634,0.9898011218765935,0.9889746416758545,0.9886091127098321,0.9912457912457913,0.9924812030075187,0.9956293706293706,0.996900826446281,0.9974779319041615
leonberger,0.9729290741743367,0.9857142857142858,0.9898903602449096,0.9918403030744573,0.9922515273431679,0.9920391916717698,0.9922980194907262,0.9917489079436984,0.9915197871632857,0.9914632064196688,0.9912219101123596,0.9907491384001451,0.9901174715644229,0.9896333269341524,0.9890851359396706,0.989965185336883,0.9901856197994453,0.9909050576752441,0.990791896869245,0.9908851043415687,0.990975181749812,0.991345397324941,0.9914835164835165,0.9913469858667436,0.9921615917998191,0.9920936116382036,0.9913304434811604,0.9914802981895634,0.9916761256148316,0.9914979757085021,0.9908616187989556,0.9906059182714889,0.9918408975012749,0.9911797133406836,0.9910071942446043,0.9919191919191919,0.9917293233082707,0.9903846153846154,0.9927685950413223,0.9924337957124842
